4732,"Thomas","Acomys wilsoni","","","{\"1803\":1912}",0,276,"placentalia","acomys","",0,"É. Geoffroy Saint-Hilaire","","","eutheria","rodentia","iucn","wilsoni","","","Wilson&#39;s Spiny Mouse","boreoeutheria","muridae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","deomyinae",\N,0,0,0,0,0,\N,\N,\N,"afrotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
5554,"Waterhouse","Aconaemys fuscus","","","{\"1841\":1841}",0,278,"placentalia","aconaemys","",0,"Waterhouse","","","eutheria","rodentia","iucn","fuscus","","","Chilean Rock Rat","boreoeutheria","octodontidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia",\N,\N,0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
5556,"Pearson","Aconaemys sagei","","","{\"1841\":1984}",0,279,"placentalia","aconaemys","",0,"Waterhouse","","","eutheria","rodentia","iucn","sagei","","","Sage&#39;s Rock Rat","boreoeutheria","octodontidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia",\N,\N,0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
69,"de Blainville","Addax nasomaculatus","","","{\"1816\":1816}",0,512,"placentalia","addax","",0,"de Blainville","","","eutheria","artiodactyla","iucn","nasomaculatus","","","Addax","boreoeutheria","bovidae","cervoid ruminants",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","antilopinae","hippotragini",0,0,0,0,0,\N,\N,\N,"palearctic, afrotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
3801,"J. A. Allen","Handleyomys fuscatus","","","{\"1891\":1891}",0,547,"placentalia","handleyomys","",0,"J. A. Allen","","","eutheria","rodentia","iucn","fuscatus","","","Dusky Montane Mouse","boreoeutheria","cricetidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","oryzomyini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
3602,"Thomas","Aepeomys lugens","","","{\"1896\":1896}",0,548,"placentalia","aepeomys","",0,"Thomas","","","eutheria","rodentia","iucn","lugens","","","Olive Montane Mouse","boreoeutheria","cricetidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","thomasomyini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
70,"Lichtenstein","Aepyceros melampus","","","{\"1812\":1812}",0,550,"placentalia","aepyceros","",0,"Lichtenstein","","","eutheria","artiodactyla","iucn","melampus","","","Impala","boreoeutheria","bovidae","cervoid ruminants",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","antilopinae","aepycerotini",0,0,0,0,0,\N,\N,\N,"afrotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
5573,"Milne-Edwards","Aeretes melanopterus","","","{\"1867\":1867}",0,555,"placentalia","aeretes","",0,"Milne-Edwards","","","eutheria","rodentia","iucn","melanopterus","","","Northern Chinese Flying Squirrel","boreoeutheria","sciuridae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sciurinae","pteromyini",0,0,0,0,0,\N,\N,\N,"palearctic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
5574,"Günther","Aeromys tephromelas","","","{\"1873\":1873}",0,556,"placentalia","aeromys","",0,"Günther","","","eutheria","rodentia","iucn","tephromelas","","","Black Flying Squirrel","boreoeutheria","sciuridae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sciurinae","pteromyini",0,0,0,0,0,\N,\N,\N,"indomalaya",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
5575,"Hose","Aeromys thomasi","","","{\"1873\":1900}",0,557,"placentalia","aeromys","",0,"Günther","","","eutheria","rodentia","iucn","thomasi","","","Thomas&rsquo;s Flying Squirrel","boreoeutheria","sciuridae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sciurinae","pteromyini",0,0,0,0,0,\N,\N,\N,"indomalaya",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
1222,"Thomas","Aethalops alecto","","","{\"1923\":1923}",0,565,"placentalia","aethalops","",0,"Thomas","","","eutheria","chiroptera","iucn","alecto","","","Pygmy Fruit Bat","boreoeutheria","pteropodidae","bats",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","cynopterinae",\N,0,0,0,0,0,\N,\N,\N,"indomalaya",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
4741,"Roberts","Aethomys silindensis","","","{\"1887\":1938}",0,567,"placentalia","aethomys","",0,"Noack","","","eutheria","rodentia","iucn","silindensis","","","Selinda Veld Rat","boreoeutheria","muridae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","murinae","arvicanthini",0,0,0,0,0,\N,\N,\N,"afrotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
4733,"Thomas","Aethomys bocagei","","","{\"1887\":1913}",0,568,"placentalia","aethomys","",0,"Noack","","","eutheria","rodentia","iucn","bocagei","","","Bocage&#39;s Rock Rat","boreoeutheria","muridae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","murinae","arvicanthini",0,0,0,0,0,\N,\N,\N,"afrotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
4734,"de Winton","Aethomys chrysophilus","","","{\"1887\":1897}",0,569,"placentalia","aethomys","",0,"Noack","","","eutheria","rodentia","iucn","chrysophilus","","","Red Rock Rat","boreoeutheria","muridae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","murinae","arvicanthini",0,0,0,0,0,\N,\N,\N,"afrotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
4736,"Thomas","Aethomys hindei","","","{\"1887\":1913}",0,571,"placentalia","aethomys","",0,"Noack","","","eutheria","rodentia","iucn","hindei","","","Hinde&#39;s Rock Rat","boreoeutheria","muridae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","murinae","arvicanthini",0,0,0,0,0,\N,\N,\N,"afrotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
4738,"Noack","Aethomys kaiseri","","","{\"1887\":1887}",0,572,"placentalia","aethomys","",0,"Noack","","","eutheria","rodentia","iucn","kaiseri","","","Kaiser&#39;s Rock Rat","boreoeutheria","muridae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","murinae","arvicanthini",0,0,0,0,0,\N,\N,\N,"afrotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
