simple_linnean_group_alt,major_type,linnean_order,linnean_family,linnean_subfamily,linnean_tribe,genus,species,subspecies,canonical_sciname,juniorSynonym?,synonymOf?,notes,citation,extinct?,internal_id,newSppSinceMSW3?,IfNew_category,IfNew_valid_SciName,IfNew_described_SciName,IfNew_GeoRegion,IfNew_evidenceCitation,IfNew_evidenceAuthors,IfNew_evidenceYear,IfNew_evidenceLink,IfNew_nameCitation,IfNew_nameAuthors,IfNew_nameYear,IfNew_nameLink,genusTransfersinceMSW3?,IfTransfer_oldSciName,IfTransfer_oldIUCN_ID,IfTransfer_evidenceCitation
Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,Alexandromys_evoronensis,Alexandromys_evoronensis,Alexandromys_evoronensis,FALSE,,transfered_to_Alexandromys,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170.",0,13429,FALSE,,,,,,,,,,,,,TRUE,Microtus_evoronensis,_toLookUp,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170."
Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,Alexandromys_fortis,Alexandromys_fortis,Alexandromys_fortis,FALSE,,previously_included_in_Microtus,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170.",0,400000009,FALSE,,,,,,,,,,,,,TRUE,Microtus_fortis,_toLookUp,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170."
Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,Alexandromys_gromovi,Alexandromys_gromovi,Alexandromys_gromovi,FALSE,,"reinstated,_and_moved_to_Alexandromys_","Sheremetyeva,_I._N.,_Kartavtseva,_I._V.,_Voyta,_L._L.,_Kryukov,_A._P.,_&_Haring,_E._(2009)._Morphometric_analysis_of_intraspecific_variation_in_Microtus_maximowiczii_(Rodentia,_Cricetidae)_in_relation_to_chromosomal_differentiation_with_reinstatement_of_Microtus_gromoviVorontsov,_Boeskorov,_Lyapunova_et_Revin,_1988,_stat._nov._Journal_of_Zoological_Systematics_and_Evolutionary_Research,_47(1),_42-48.",0,100000380,TRUE,splitFromExisting,Alexandromys_gromovi,Alexandromys_gromovi,_notEntered,"Sheremetyeva,_I._N.,_Kartavtseva,_I._V.,_Voyta,_L._L.,_Kryukov,_A._P.,_&_Haring,_E._(2009)._Morphometric_analysis_of_intraspecific_variation_in_Microtus_maximowiczii_(Rodentia,_Cricetidae)_in_relation_to_chromosomal_differentiation_with_reinstatement_of_Microtus_gromoviVorontsov,_Boeskorov,_Lyapunova_et_Revin,_1988,_stat._nov._Journal_of_Zoological_Systematics_&_Evolutionary_Research,_47(1),_42-48.","Sheremetyeva,_I_N.,_Kartavtseva,_I_V.,_Voyta,_L_L.,_Kryukov,_A_P.,_&_Haring,_E_",2009,http://onlinelibrary.wiley.com/doi/10.1111/j.1439-0469.2008.00511.x/abstract,"Vorontsov,_N.N.,_Boeskorov,_G.G.,_Lyapuova,_E.A.,_Revin,_Yu.V._1988._A_new_chromosome_form_and_variability_of_molars_in_voles_Microtus_maximowiczii_(Rodentia,_Cricetidae)._Zoologicheskii_Zhurnal_67(2),_no._2:_205-214._[in_Russian]","Vorontsov,_Boeskorov,_Ljapunova_&_Revin",1988,_noneYet,TRUE,Microtus_gromovi,_toLookUp,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170."
Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,Alexandromys_kikuchii,Alexandromys_kikuchii,Alexandromys_kikuchii,FALSE,,previously_included_in_Microtus,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170.",0,400000010,FALSE,,,,,,,,,,,,,TRUE,Microtus_kikuchii,_toLookUp,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170."
Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,Alexandromys_limnophilus,Alexandromys_limnophilus,Alexandromys_limnophilus,FALSE,,previously_included_in_Microtus,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170.",0,400000011,FALSE,,,,,,,,,,,,,TRUE,Microtus_limnophilus,_toLookUp,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170."
Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,Alexandromys_maximowiczii,Alexandromys_maximowiczii,Alexandromys_maximowiczii,FALSE,,previously_included_in_Microtus,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170.",0,400000012,FALSE,,,,,,,,,,,,,TRUE,Microtus_maximowiczii,_toLookUp,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170."
Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,Alexandromys_middendorffii,Alexandromys_middendorffii,Alexandromys_middendorffii,FALSE,,transferred_to_Alexandromys,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170.",0,400000013,FALSE,,,,,,,,,,,,,TRUE,Microtus_middendorffii,_toLookUp,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170."
Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,Alexandromys_mongolicus,Alexandromys_mongolicus,Alexandromys_mongolicus,FALSE,,transferred_to_Alexandromys,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170.",0,13445,FALSE,,,,,,,,,,,,,TRUE,Microtus_mongolicus,_toLookUp,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170."
Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,Alexandromys_montebelli,Alexandromys_montebelli,Alexandromys_montebelli,FALSE,,transferred_to_Alexandromys,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170.",0,13446,FALSE,,,,,,,,,,,,,TRUE,Microtus_montebelli,_toLookUp,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170."
Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,Alexandromys_mujanensis,Alexandromys_mujanensis,Alexandromys_mujanensis,FALSE,,transferred_to_Alexandromys,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170.",0,13447,FALSE,,,,,,,,,,,,,TRUE,Microtus_mujanensis,_toLookUp,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170."
Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,Alexandromys_oeconomus,Alexandromys_oeconomus,Alexandromys_oeconomus,FALSE,,previously_included_in_Microtus,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170.",0,400000014,FALSE,,,,,,,,,,,,,TRUE,Microtus_oeconomus,_toLookUp,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170."
Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,ARVICOLINAE,MICROTINI,Alexandromys,Alexandromys_sachalinensis,Alexandromys_sachalinensis,Alexandromys_sachalinensis,FALSE,,transferred_to_Alexandromys,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170.",0,13455,FALSE,,,,,,,,,,,,,TRUE,Microtus_sachalinensis,_toLookUp,"Liu,_S.,_Jin,_W.,_Liu,_Y.,_Murphy,_R._W.,_Lv,_B.,_Hao,_H.,_..._&_Fu,_J._(2016)._Taxonomic_position_of_Chinese_voles_of_the_tribe_Arvicolini_and_the_description_of_2_new_species_from_Xizang,_China._Journal_of_Mammalogy,_gyw170."
Placentalia,Boreoeutheria,CHIROPTERA,PTEROPODIDAE,HARPYIONYCTERINAE,,Boneia,Boneia_bidens,Boneia_bidens,Boneia_bidens,FALSE,,"moved_to_Boneia_from_Rousettus_in_many_recent_taxonomies,_summarized_in_the_given_publication_","Almeida,_F._C.,_Giannini,_N._P.,_&_Simmons,_N._B._(2016)._The_evolutionary_history_of_the_African_fruit_bats_(Chiroptera:_Pteropodidae)._Acta_Chiropterologica,_18(1),_73-108.",0,400000060,FALSE,,,,,,,,,,,,,TRUE,Rousettus_bidens,_toLookUp,"Almeida,_F._C.,_Giannini,_N._P.,_&_Simmons,_N._B._(2016)._The_evolutionary_history_of_the_African_fruit_bats_(Chiroptera:_Pteropodidae)._Acta_Chiropterologica,_18(1),_73-108."
Placentalia,Boreoeutheria,CHIROPTERA,MOLOSSIDAE,MOLOSSINAE,,Cabreramops,Cabreramops_aequatorianus,Cabreramops_aequatorianus,Cabreramops_aequatorianus,FALSE,,split_from_Molossops_based_on_genetic_data,"Gregorin,_R.,_&_Cirranello,_A._(2016)._Phylogeny_of_Molossidae_Gervais_(Mammalia:_Chiroptera)_inferred_by_morphological_data._Cladistics,_32(1),_2-35.",0,400000065,FALSE,,,,,,,,,,,,,TRUE,Molossops_aequatorianus,_toLookUp,"Gregorin,_R.,_&_Cirranello,_A._(2016)._Phylogeny_of_Molossidae_Gervais_(Mammalia:_Chiroptera)_inferred_by_morphological_data._Cladistics,_32(1),_2-35."
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Callospermophilus,Callospermophilus_lateralis,Callospermophilus_lateralis,Callospermophilus_lateralis,FALSE,,,,0,42468,FALSE,,,,,,,,,,,,,TRUE,Spermophilus_lateralis,42468,"Helgen,_K._M.,_Cole,_F._R.,_Helgen,_L._E.,_&_Wilson,_D._E._(2009)._Generic_Revision_in_the_Holarctic_Ground_Squirrel_Genus_Spermophilus._Journal_of_Mammalogy,_90(2),_270â€“305._http://doi.org/10.1644/07-MAMM-A-309.30"
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Callospermophilus,Callospermophilus_madrensis,Callospermophilus_madrensis,Callospermophilus_madrensis,FALSE,,,,0,20485,FALSE,,,,,,,,,,,,,TRUE,Spermophilus_madrensis,20485,"Helgen,_K._M.,_Cole,_F._R.,_Helgen,_L._E.,_&_Wilson,_D._E._(2009)._Generic_Revision_in_the_Holarctic_Ground_Squirrel_Genus_Spermophilus._Journal_of_Mammalogy,_90(2),_270â€“305._http://doi.org/10.1644/07-MAMM-A-309.28"
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Callospermophilus,Callospermophilus_saturatus,Callospermophilus_saturatus,Callospermophilus_saturatus,FALSE,,,,0,42562,FALSE,,,,,,,,,,,,,TRUE,Spermophilus_saturatus,42562,"Helgen,_K._M.,_Cole,_F._R.,_Helgen,_L._E.,_&_Wilson,_D._E._(2009)._Generic_Revision_in_the_Holarctic_Ground_Squirrel_Genus_Spermophilus._Journal_of_Mammalogy,_90(2),_270â€“305._http://doi.org/10.1644/07-MAMM-A-309.27"
Placentalia,Boreoeutheria,PRIMATES,TARSIIDAE,,,Carlito,Carlito_syrichta,Carlito_syrichta,Carlito_syrichta,FALSE,,moved_to_Carlito_on_genetic_and_morphological_grounds,"Groves,_C.,_&_Shekelle,_M._(2010)._The_genera_and_species_of_Tarsiidae._International_Journal_of_Primatology,_31(6),_1071-1082.",0,400000068,FALSE,,,,,,,,,,,,,TRUE,Tarsius_syrichta,_toLookUp,"Groves,_C.,_&_Shekelle,_M._(2010)._The_genera_and_species_of_Tarsiidae._International_Journal_of_Primatology,_31(6),_1071-1082."
Placentalia,Boreoeutheria,CHIROPTERA,PTEROPODIDAE,ROUSETTINAE,SCOTONYCTERINI,Casinycteris,Casinycteris_ophiodon,Casinycteris_ophiodon,Casinycteris_ophiodon,FALSE,,,,0,20059,FALSE,,,,,,,,,,,,,TRUE,Scotonycteris_ophiodon,20059,"Hassanin,_A._(2014)._Description_of_a_new_bat_species_of_the_tribe_Scotonycterini_(Chiroptera,_Pteropodidae)_from_Southwestern_Cameroon._Comptes_Rendus_Biologies,_337(2),_134â€“42._http://doi.org/10.1016/j.crvi.2013.12.006"
Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Castoria,Castoria_serrensis,Castoria_serrensis,Castoria_serrensis,FALSE,,"Castoria_described_for_serrensis,_which_was_previously_included_in_Akodon","PardiÃ±as,_U._F.,_Geise,_L.,_Ventura,_K.,_&_Lessa,_G._(2016)._A_new_genus_for_Habrothrix_angustidens_and_Akodon_serrensis_(Rodentia,_Cricetidae):_again_paleontology_meets_neontology_in_the_legacy_of_lund._MastozoologÃ­a_neotropical,_23(1),_93-115.",0,400000070,FALSE,,,,,,,,,,,,,TRUE,Akodon_serrensis,_toLookUp,"PardiÃ±as,_U._F.,_Geise,_L.,_Ventura,_K.,_&_Lessa,_G._(2016)._A_new_genus_for_Habrothrix_angustidens_and_Akodon_serrensis_(Rodentia,_Cricetidae):_again_paleontology_meets_neontology_in_the_legacy_of_lund._MastozoologÃ­a_neotropical,_23(1),_93-115."
Placentalia,Boreoeutheria,PRIMATES,TARSIIDAE,,,Cephalopachus,Cephalopachus_bancanus,Cephalopachus_bancanus,Cephalopachus_bancanus,FALSE,,moved_to_Cephalopachus_due_to_genetic_and_morphological_data,"Groves,_C.,_&_Shekelle,_M._(2010)._The_genera_and_species_of_Tarsiidae._International_Journal_of_Primatology,_31(6),_1071-1082.",0,400000073,FALSE,,,,,,,,,,,,,TRUE,Tarsius_bancanus,_toLookUp,"Groves,_C.,_&_Shekelle,_M._(2010)._The_genera_and_species_of_Tarsiidae._International_Journal_of_Primatology,_31(6),_1071-1082."
Placentalia,Boreoeutheria,CHIROPTERA,MOLOSSIDAE,MOLOSSINAE,,Chaerephon,Chaerephon_jobimena,Chaerephon_jobimena,Chaerephon_jobimena,FALSE,,misspelt_(should_be_a_at_the_end)_and_recently_described_in_2004,"Andriafidison,_D.,_Cardiff,_S.G.,_Goodman,_S.M.,_Hutson,_A.M.,_Jenkins,_R.K.B.,_Kofoky,_A.F.,_Racey,_P.A.,_Ranivo,_J.,_Ratrimomanarivo,_F.H._&_Razafimanahaka,_H.J._2014._Chaerephon_jobimena._The_IUCN_Red_List_of_Threatened_Species_2014:_e.T136393A67361227""&""._http://dx.doi.org/10.2305/IUCN.UK.2014-3.RLTS.T136393A67361227.en._Downloaded_on_13_April_2017."")",0,100000430,TRUE,deNovo,Chaerephon_jobimena,Chaerephon_jobimena,_notEntered,"Andriafidison,_D.,_Cardiff,_S.G.,_Goodman,_S.M.,_Hutson,_A.M.,_Jenkins,_R.K.B.,_Kofoky,_A.F.,_Racey,_P.A.,_Ranivo,_J.,_Ratrimomanarivo,_F.H._&_Razafimanahaka,_H.J._2014._Chaerephon_jobimena._The_IUCN_Red_List_of_Threatened_Species_2014","Andriafidison,_D.,_Cardiff,_S.G.,_Goodman,_S.M.,_Hutson,_A.M.,_Jenkins,_R.K.B.,_Kofoky,_A.F.,_Racey,_P.A.,_Ranivo,_J.,_Ratrimomanarivo,_F.H_&_Razafimanahaka,_H.J",2014,_noneYet,_noneYet,Goodman_&_Cardiff,2004,_noneYet,TRUE,Tadarida_jobimena,136393,"Lamb,_J._M.,_Ralph,_T._M._C.,_Naidoo,_T.,_Taylor,_P._J.,_Ratrimomanarivo,_F.,_Stanley,_W._T.,_&_Goodman,_S._M._(2011)._Toward_a_Molecular_Phylogeny_for_the_Molossidae_(Chiroptera)_of_the_Afro-Malagasy_Region._Acta_Chiropterologica,_13(1),_1â€“16._http://doi.org/10.3161/150811011X578589"
Placentalia,Boreoeutheria,PRIMATES,PITHECIIDAE,CALLICEBINAE,,Cheracebus,Cheracebus_lucifer,Cheracebus_lucifer,Cheracebus_lucifer,FALSE,,moved_to_Cheracebus,"Byrne,_H.,_Rylands,_A._B.,_Carneiro,_J._C.,_Alfaro,_J._W._L.,_Bertuol,_F.,_da_Silva,_M._N.,_..._&_Hrbek,_T._(2016)._Phylogenetic_relationships_of_the_New_World_titi_monkeys_(Callicebus):_first_appraisal_of_taxonomy_based_on_molecular_evidence._Frontiers_in_zoology,_13(1),_10.",0,400000076,FALSE,,,,,,,,,,,,,TRUE,Callicebus_lucifer,_toLookUp,"Byrne,_H.,_Rylands,_A._B.,_Carneiro,_J._C.,_Alfaro,_J._W._L.,_Bertuol,_F.,_da_Silva,_M._N.,_..._&_Hrbek,_T._(2016)._Phylogenetic_relationships_of_the_New_World_titi_monkeys_(Callicebus):_first_appraisal_of_taxonomy_based_on_molecular_evidence._Frontiers_in_zoology,_13(1),_10."
Placentalia,Boreoeutheria,PRIMATES,PITHECIIDAE,CALLICEBINAE,,Cheracebus,Cheracebus_lugens,Cheracebus_lugens,Cheracebus_lugens,FALSE,,moved_to_Cheracebus,"Byrne,_H.,_Rylands,_A._B.,_Carneiro,_J._C.,_Alfaro,_J._W._L.,_Bertuol,_F.,_da_Silva,_M._N.,_..._&_Hrbek,_T._(2016)._Phylogenetic_relationships_of_the_New_World_titi_monkeys_(Callicebus):_first_appraisal_of_taxonomy_based_on_molecular_evidence._Frontiers_in_zoology,_13(1),_10.",0,400000077,FALSE,,,,,,,,,,,,,TRUE,Callicebus_lugens,_toLookUp,"Byrne,_H.,_Rylands,_A._B.,_Carneiro,_J._C.,_Alfaro,_J._W._L.,_Bertuol,_F.,_da_Silva,_M._N.,_..._&_Hrbek,_T._(2016)._Phylogenetic_relationships_of_the_New_World_titi_monkeys_(Callicebus):_first_appraisal_of_taxonomy_based_on_molecular_evidence._Frontiers_in_zoology,_13(1),_10."
Placentalia,Boreoeutheria,PRIMATES,PITHECIIDAE,CALLICEBINAE,,Cheracebus,Cheracebus_medemi,Cheracebus_medemi,Cheracebus_medemi,FALSE,,moved_to_Cheracebus,"Byrne,_H.,_Rylands,_A._B.,_Carneiro,_J._C.,_Alfaro,_J._W._L.,_Bertuol,_F.,_da_Silva,_M._N.,_..._&_Hrbek,_T._(2016)._Phylogenetic_relationships_of_the_New_World_titi_monkeys_(Callicebus):_first_appraisal_of_taxonomy_based_on_molecular_evidence._Frontiers_in_zoology,_13(1),_10.",0,400000078,FALSE,,,,,,,,,,,,,TRUE,Callicebus_medemi,_toLookUp,"Byrne,_H.,_Rylands,_A._B.,_Carneiro,_J._C.,_Alfaro,_J._W._L.,_Bertuol,_F.,_da_Silva,_M._N.,_..._&_Hrbek,_T._(2016)._Phylogenetic_relationships_of_the_New_World_titi_monkeys_(Callicebus):_first_appraisal_of_taxonomy_based_on_molecular_evidence._Frontiers_in_zoology,_13(1),_10."
Placentalia,Boreoeutheria,PRIMATES,PITHECIIDAE,CALLICEBINAE,,Cheracebus,Cheracebus_purinus,Cheracebus_purinus,Cheracebus_purinus,FALSE,,moved_to_Cheracebus,"Byrne,_H.,_Rylands,_A._B.,_Carneiro,_J._C.,_Alfaro,_J._W._L.,_Bertuol,_F.,_da_Silva,_M._N.,_..._&_Hrbek,_T._(2016)._Phylogenetic_relationships_of_the_New_World_titi_monkeys_(Callicebus):_first_appraisal_of_taxonomy_based_on_molecular_evidence._Frontiers_in_zoology,_13(1),_10.",0,400000079,FALSE,,,,,,,,,,,,,TRUE,Callicebus_purinus,_toLookUp,"Byrne,_H.,_Rylands,_A._B.,_Carneiro,_J._C.,_Alfaro,_J._W._L.,_Bertuol,_F.,_da_Silva,_M._N.,_..._&_Hrbek,_T._(2016)._Phylogenetic_relationships_of_the_New_World_titi_monkeys_(Callicebus):_first_appraisal_of_taxonomy_based_on_molecular_evidence._Frontiers_in_zoology,_13(1),_10."
Placentalia,Boreoeutheria,PRIMATES,PITHECIIDAE,CALLICEBINAE,,Cheracebus,Cheracebus_regulus,Cheracebus_regulus,Cheracebus_regulus,FALSE,,moved_to_Cheracebus,"Byrne,_H.,_Rylands,_A._B.,_Carneiro,_J._C.,_Alfaro,_J._W._L.,_Bertuol,_F.,_da_Silva,_M._N.,_..._&_Hrbek,_T._(2016)._Phylogenetic_relationships_of_the_New_World_titi_monkeys_(Callicebus):_first_appraisal_of_taxonomy_based_on_molecular_evidence._Frontiers_in_zoology,_13(1),_10.",0,400000080,FALSE,,,,,,,,,,,,,TRUE,Callicebus_regulus,_toLookUp,"Byrne,_H.,_Rylands,_A._B.,_Carneiro,_J._C.,_Alfaro,_J._W._L.,_Bertuol,_F.,_da_Silva,_M._N.,_..._&_Hrbek,_T._(2016)._Phylogenetic_relationships_of_the_New_World_titi_monkeys_(Callicebus):_first_appraisal_of_taxonomy_based_on_molecular_evidence._Frontiers_in_zoology,_13(1),_10."
Placentalia,Boreoeutheria,PRIMATES,PITHECIIDAE,CALLICEBINAE,,Cheracebus,Cheracebus_torquatus,Cheracebus_torquatus,Cheracebus_torquatus,FALSE,,moved_to_Cheracebus,"Byrne,_H.,_Rylands,_A._B.,_Carneiro,_J._C.,_Alfaro,_J._W._L.,_Bertuol,_F.,_da_Silva,_M._N.,_..._&_Hrbek,_T._(2016)._Phylogenetic_relationships_of_the_New_World_titi_monkeys_(Callicebus):_first_appraisal_of_taxonomy_based_on_molecular_evidence._Frontiers_in_zoology,_13(1),_10.",0,400000081,FALSE,,,,,,,,,,,,,TRUE,Callicebus_torquatus,_toLookUp,"Byrne,_H.,_Rylands,_A._B.,_Carneiro,_J._C.,_Alfaro,_J._W._L.,_Bertuol,_F.,_da_Silva,_M._N.,_..._&_Hrbek,_T._(2016)._Phylogenetic_relationships_of_the_New_World_titi_monkeys_(Callicebus):_first_appraisal_of_taxonomy_based_on_molecular_evidence._Frontiers_in_zoology,_13(1),_10."
Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Chiromyscus,Chiromyscus_langbianis,Chiromyscus_langbianis,Chiromyscus_langbianis,FALSE,,"misspelt,_should_be_langbianis",,0,400000083,FALSE,,,,,,,,,,,,,TRUE,Niviventer_langbianis,14822,"Balakirev,_A._E.,_Abramov,_A._V.,_&_Rozhnov,_V._V._(2014)._Phylogenetic_relationships_in_the_Niviventer-Chiromyscus_complex_(Rodentia,_Muridae)_inferred_from_molecular_data,_with_description_of_a_new_species._ZooKeys,_(451),_109â€“136._http://doi.org/10.3897/zookeys.451.7210"
